weekend_of,movie_title,show_date,day_of_week,theatre_name,timezone,showtime,showtime_id,snapshot_time,final_check_time,minutes_to_showtime,capacity,snapshot_reserved_seats,snapshot_occupancy,final_seats_sold,final_occupancy,pickup_seats,pickup_ratio
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fantasy 5,ET,7:20pm,142047307,2026-05-09T04:06:42.741291+00:00,2026-05-09T07:49:39.100714+00:00,-526.71,84,38,0.4524,38,0.4524,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fantasy 5,ET,6:00pm,142875546,2026-05-09T04:06:42.741291+00:00,2026-05-09T07:49:39.100714+00:00,-606.71,87,12,0.1379,12,0.1379,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fresh Meadows 7,ET,11:00pm,142087674,2026-05-09T04:07:00.505931+00:00,2026-05-10T07:49:16.541377+00:00,1132.99,117,60,0.5128,112,0.9573,52,1.8667
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fresh Meadows 7,ET,8:00pm,142087673,2026-05-09T04:07:00.505931+00:00,2026-05-10T07:49:16.541377+00:00,952.99,117,100,0.8547,113,0.9658,13,1.13
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fresh Meadows 7,ET,5:00pm,142087675,2026-05-09T04:07:00.505931+00:00,2026-05-10T07:49:16.541377+00:00,772.99,117,104,0.8889,117,1.0,13,1.125
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fresh Meadows 7,ET,9:45pm,142870970,2026-05-09T04:07:00.505931+00:00,2026-05-10T07:49:16.541377+00:00,1057.99,90,43,0.4778,89,0.9889,46,2.0698
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fresh Meadows 7,ET,11:00pm,142087654,2026-05-09T04:07:08.892701+00:00,2026-05-09T07:50:02.346518+00:00,-307.15,117,112,0.9573,112,0.9573,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fresh Meadows 7,ET,8:00pm,142087653,2026-05-09T04:07:08.892701+00:00,2026-05-09T07:50:02.346518+00:00,-487.15,117,114,0.9744,114,0.9744,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fresh Meadows 7,ET,5:00pm,142087655,2026-05-09T04:07:08.892701+00:00,2026-05-09T07:50:02.346518+00:00,-667.15,117,103,0.8803,103,0.8803,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fresh Meadows 7,ET,9:45pm,142870968,2026-05-09T04:07:08.892701+00:00,2026-05-09T07:50:02.346518+00:00,-382.15,90,69,0.7667,69,0.7667,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Levittown 10,ET,11:00pm,142906252,2026-05-09T04:07:08.913459+00:00,2026-05-10T07:49:18.945337+00:00,1132.85,210,2,0.0095,62,0.2952,60,31.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Levittown 10,ET,10:45pm,142906222,2026-05-09T04:07:08.913459+00:00,2026-05-10T07:49:18.945337+00:00,1117.85,118,0,0.0,2,0.0169,2,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Levittown 10,ET,10:00pm,142111784,2026-05-09T04:07:08.913459+00:00,2026-05-10T07:49:18.945337+00:00,1072.85,210,17,0.081,101,0.481,84,5.9412
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Levittown 10,ET,8:00pm,142906339,2026-05-09T04:07:08.913459+00:00,2026-05-10T07:49:18.945337+00:00,952.85,68,34,0.5,46,0.6765,12,1.3529
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Levittown 10,ET,7:00pm,142111783,2026-05-09T04:07:08.913459+00:00,2026-05-10T07:49:18.945337+00:00,892.85,210,90,0.4286,164,0.781,74,1.8222
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Levittown 10,ET,5:00pm,142906329,2026-05-09T04:07:08.913459+00:00,2026-05-10T07:49:18.945337+00:00,772.85,68,23,0.3382,49,0.7206,26,2.1304
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Levittown 10,ET,9:45pm,141943385,2026-05-09T04:07:08.913459+00:00,2026-05-10T07:49:18.945337+00:00,1057.85,68,4,0.0588,42,0.6176,38,10.5
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Levittown 10,ET,6:45pm,141943384,2026-05-09T04:07:08.913459+00:00,2026-05-10T07:49:18.945337+00:00,877.85,68,25,0.3676,58,0.8529,33,2.32
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Levittown 10,ET,11:00pm,142906254,2026-05-09T04:07:25.551843+00:00,2026-05-09T07:50:05.474354+00:00,-307.43,210,35,0.1667,35,0.1667,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Levittown 10,ET,10:30pm,142906183,2026-05-09T04:07:25.551843+00:00,2026-05-09T07:50:05.474354+00:00,-337.43,210,53,0.2524,53,0.2524,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Levittown 10,ET,10:00pm,142111789,2026-05-09T04:07:25.551843+00:00,2026-05-09T07:50:05.474354+00:00,-367.43,210,106,0.5048,106,0.5048,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Levittown 10,ET,8:00pm,142906336,2026-05-09T04:07:25.551843+00:00,2026-05-09T07:50:05.474354+00:00,-487.43,68,59,0.8676,59,0.8676,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Levittown 10,ET,7:00pm,142111788,2026-05-09T04:07:25.551843+00:00,2026-05-09T07:50:05.474354+00:00,-547.43,210,166,0.7905,166,0.7905,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Levittown 10,ET,5:00pm,142906337,2026-05-09T04:07:25.551843+00:00,2026-05-09T07:50:05.474354+00:00,-667.43,68,31,0.4559,31,0.4559,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Levittown 10,ET,9:45pm,141943383,2026-05-09T04:07:25.551843+00:00,2026-05-09T07:50:05.474354+00:00,-382.43,68,44,0.6471,44,0.6471,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Levittown 10,ET,6:45pm,141943389,2026-05-09T04:07:25.551843+00:00,2026-05-09T07:50:05.474354+00:00,-562.43,68,36,0.5294,36,0.5294,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Orpheum 7,ET,11:00pm,142052132,2026-05-09T04:07:36.271546+00:00,2026-05-10T07:49:24.106136+00:00,1132.4,350,29,0.0829,43,0.1229,14,1.4828
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Orpheum 7,ET,7:20pm,142892071,2026-05-09T04:07:36.271546+00:00,2026-05-10T07:49:24.106136+00:00,912.4,256,14,0.0547,60,0.2344,46,4.2857
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Orpheum 7,ET,10:15pm,142892060,2026-05-09T04:07:36.271546+00:00,2026-05-10T07:49:24.106136+00:00,1087.4,182,1,0.0055,8,0.044,7,8.0
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Orpheum 7,ET,8:00pm,142892061,2026-05-09T04:07:36.271546+00:00,2026-05-10T07:49:24.106136+00:00,952.4,219,17,0.0776,120,0.5479,103,7.0588
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Orpheum 7,ET,5:00pm,141964383,2026-05-09T04:07:36.271546+00:00,2026-05-10T07:49:24.106136+00:00,772.4,350,52,0.1486,193,0.5514,141,3.7115
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Orpheum 7,ET,10:45pm,142052136,2026-05-09T04:07:47.234033+00:00,2026-05-09T07:50:11.672244+00:00,-322.79,350,41,0.1171,41,0.1171,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Orpheum 7,ET,7:00pm,142052081,2026-05-09T04:07:47.234033+00:00,2026-05-09T07:50:11.672244+00:00,-547.79,256,75,0.293,75,0.293,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Orpheum 7,ET,9:30pm,141964355,2026-05-09T04:07:47.234033+00:00,2026-05-09T07:50:11.672244+00:00,-397.79,182,23,0.1264,23,0.1264,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Orpheum 7,ET,7:20pm,141964370,2026-05-09T04:07:47.234033+00:00,2026-05-09T07:50:11.672244+00:00,-527.79,268,96,0.3582,96,0.3582,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Orpheum 7,ET,5:00pm,141964381,2026-05-09T04:07:47.234033+00:00,2026-05-09T07:50:11.672244+00:00,-667.79,350,85,0.2429,85,0.2429,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Raceway 10,ET,10:45pm,142238334,2026-05-09T04:08:03.696275+00:00,2026-05-10T07:49:42.669601+00:00,1116.94,488,0,0.0,13,0.0266,13,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Raceway 10,ET,7:45pm,142238358,2026-05-09T04:08:03.696275+00:00,2026-05-10T07:49:42.669601+00:00,936.94,264,2,0.0076,81,0.3068,79,40.5
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Raceway 10,ET,5:00pm,142238359,2026-05-09T04:08:03.696275+00:00,2026-05-10T07:49:42.669601+00:00,771.94,264,8,0.0303,30,0.1136,22,3.75
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Raceway 10,ET,10:40pm,142044564,2026-05-09T04:08:03.696275+00:00,2026-05-10T07:49:42.669601+00:00,1111.94,488,0,0.0,0,0.0,0,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Raceway 10,ET,7:15pm,142044560,2026-05-09T04:08:03.696275+00:00,2026-05-10T07:49:42.669601+00:00,906.94,166,6,0.0361,94,0.5663,88,15.6667
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Raceway 10,ET,10:50pm,142238333,2026-05-09T04:08:05.883467+00:00,2026-05-09T07:50:28.844700+00:00,-318.1,368,7,0.019,7,0.019,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Raceway 10,ET,8:15pm,142238343,2026-05-09T04:08:05.883467+00:00,2026-05-09T07:50:28.844700+00:00,-473.1,164,78,0.4756,78,0.4756,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Raceway 10,ET,5:00pm,142238344,2026-05-09T04:08:05.883467+00:00,2026-05-09T07:50:28.844700+00:00,-668.1,166,16,0.0964,16,0.0964,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Raceway 10,ET,10:00pm,142044565,2026-05-09T04:08:05.883467+00:00,2026-05-09T07:50:28.844700+00:00,-368.1,268,6,0.0224,6,0.0224,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Raceway 10,ET,7:15pm,142044559,2026-05-09T04:08:05.883467+00:00,2026-05-09T07:50:28.844700+00:00,-533.1,268,9,0.0336,9,0.0336,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Roosevelt Field 8,ET,10:45pm,142209375,2026-05-09T04:08:17.652318+00:00,2026-05-10T07:49:52.740939+00:00,1116.71,129,15,0.1163,73,0.5659,58,4.8667
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Roosevelt Field 8,ET,7:45pm,142209374,2026-05-09T04:08:17.652318+00:00,2026-05-10T07:49:52.740939+00:00,936.71,129,85,0.6589,127,0.9845,42,1.4941
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Roosevelt Field 8,ET,6:00pm,142940132,2026-05-09T04:08:17.652318+00:00,2026-05-10T07:49:52.740939+00:00,831.71,66,38,0.5758,62,0.9394,24,1.6316
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Roosevelt Field 8,ET,9:00pm,142034355,2026-05-09T04:08:17.652318+00:00,2026-05-10T07:49:52.740939+00:00,1011.71,45,10,0.2222,41,0.9111,31,4.1
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Roosevelt Field 8,ET,6:15pm,142034354,2026-05-09T04:08:17.652318+00:00,2026-05-10T07:49:52.740939+00:00,846.71,45,21,0.4667,42,0.9333,21,2.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Roosevelt Field 8,ET,10:45pm,142209353,2026-05-09T04:08:33.291171+00:00,2026-05-09T07:50:41.825285+00:00,-323.55,129,75,0.5814,75,0.5814,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Roosevelt Field 8,ET,8:30pm,142940137,2026-05-09T04:08:33.291171+00:00,2026-05-09T07:50:41.825285+00:00,-458.55,66,63,0.9545,63,0.9545,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Roosevelt Field 8,ET,7:45pm,142209352,2026-05-09T04:08:33.291171+00:00,2026-05-09T07:50:41.825285+00:00,-503.55,129,112,0.8682,112,0.8682,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Roosevelt Field 8,ET,9:00pm,142034353,2026-05-09T04:08:33.291171+00:00,2026-05-09T07:50:41.825285+00:00,-428.55,45,33,0.7333,33,0.7333,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Roosevelt Field 8,ET,6:15pm,142034352,2026-05-09T04:08:33.291171+00:00,2026-05-09T07:50:41.825285+00:00,-593.55,45,29,0.6444,29,0.6444,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Stony Brook 17,ET,10:00pm,142214766,2026-05-09T04:08:36.638374+00:00,2026-05-10T07:49:54.721464+00:00,1071.39,178,12,0.0674,41,0.2303,29,3.4167
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Stony Brook 17,ET,7:00pm,142214765,2026-05-09T04:08:36.638374+00:00,2026-05-10T07:49:54.721464+00:00,891.39,178,84,0.4719,145,0.8146,61,1.7262
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Stony Brook 17,ET,9:15pm,142214748,2026-05-09T04:08:36.638374+00:00,2026-05-10T07:49:54.721464+00:00,1026.39,183,16,0.0874,54,0.2951,38,3.375
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Stony Brook 17,ET,7:45pm,142214774,2026-05-09T04:08:36.638374+00:00,2026-05-10T07:49:54.721464+00:00,936.39,70,28,0.4,49,0.7,21,1.75
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Stony Brook 17,ET,6:00pm,142915894,2026-05-09T04:08:36.638374+00:00,2026-05-10T07:49:54.721464+00:00,831.39,110,9,0.0818,49,0.4455,40,5.4444
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Stony Brook 17,ET,9:45pm,142031947,2026-05-09T04:08:36.638374+00:00,2026-05-10T07:49:54.721464+00:00,1056.39,38,7,0.1842,25,0.6579,18,3.5714
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Stony Brook 17,ET,6:45pm,142031945,2026-05-09T04:08:36.638374+00:00,2026-05-10T07:49:54.721464+00:00,876.39,38,26,0.6842,35,0.9211,9,1.3462
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Stony Brook 17,ET,10:00pm,142214772,2026-05-09T04:08:45.522923+00:00,2026-05-09T07:50:43.051370+00:00,-368.76,178,84,0.4719,83,0.4663,0,0.9881
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Stony Brook 17,ET,7:00pm,142214771,2026-05-09T04:08:45.522923+00:00,2026-05-09T07:50:43.051370+00:00,-548.76,178,127,0.7135,127,0.7135,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Stony Brook 17,ET,9:15pm,142214749,2026-05-09T04:08:45.522923+00:00,2026-05-09T07:50:43.051370+00:00,-413.76,183,72,0.3934,72,0.3934,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Stony Brook 17,ET,8:30pm,142898508,2026-05-09T04:08:45.522923+00:00,2026-05-09T07:50:43.051370+00:00,-458.76,69,39,0.5652,39,0.5652,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Stony Brook 17,ET,6:00pm,142898502,2026-05-09T04:08:45.522923+00:00,2026-05-09T07:50:43.051370+00:00,-608.76,110,23,0.2091,23,0.2091,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Stony Brook 17,ET,9:30pm,142031944,2026-05-09T04:08:45.522923+00:00,2026-05-09T07:50:43.051370+00:00,-398.76,38,24,0.6316,24,0.6316,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Stony Brook 17,ET,6:30pm,142031949,2026-05-09T04:08:45.522923+00:00,2026-05-09T07:50:43.051370+00:00,-578.76,38,29,0.7632,29,0.7632,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Village 7,ET,10:45pm,142170879,2026-05-09T04:09:03.191319+00:00,2026-05-10T07:50:13.171932+00:00,1115.95,50,0,0.0,23,0.46,23,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Village 7,ET,7:45pm,142170878,2026-05-09T04:09:03.191319+00:00,2026-05-10T07:50:13.171932+00:00,935.95,50,27,0.54,50,1.0,23,1.8519
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Village 7,ET,10:15pm,142974678,2026-05-09T04:09:03.191319+00:00,2026-05-10T07:50:13.171932+00:00,1085.95,50,3,0.06,42,0.84,39,14.0
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Village 7,ET,7:30pm,142974677,2026-05-09T04:09:03.191319+00:00,2026-05-10T07:50:13.171932+00:00,920.95,50,33,0.66,45,0.9,12,1.3636
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Village 7,ET,10:30pm,142170857,2026-05-09T04:09:11.106670+00:00,2026-05-09T07:50:57.409687+00:00,-339.19,50,34,0.68,34,0.68,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Village 7,ET,7:30pm,142170856,2026-05-09T04:09:11.106670+00:00,2026-05-09T07:50:57.409687+00:00,-519.19,50,45,0.9,45,0.9,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Village 7,ET,9:45pm,142974663,2026-05-09T04:09:11.106670+00:00,2026-05-09T07:50:57.409687+00:00,-384.19,50,47,0.94,47,0.94,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Village 7,ET,7:15pm,142974706,2026-05-09T04:09:11.106670+00:00,2026-05-09T07:50:57.409687+00:00,-534.19,50,44,0.88,44,0.88,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC 309 Cinema 9,ET,10:15pm,142168650,2026-05-09T04:11:29.099863+00:00,2026-05-10T07:50:41.024099+00:00,1083.52,112,0,0.0,12,0.1071,12,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC 309 Cinema 9,ET,9:00pm,142945094,2026-05-09T04:11:29.099863+00:00,2026-05-10T07:50:41.024099+00:00,1008.52,77,8,0.1039,32,0.4156,24,4.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC 309 Cinema 9,ET,7:15pm,142168649,2026-05-09T04:11:29.099863+00:00,2026-05-10T07:50:41.024099+00:00,903.52,112,21,0.1875,48,0.4286,27,2.2857
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC 309 Cinema 9,ET,6:00pm,142945093,2026-05-09T04:11:29.099863+00:00,2026-05-10T07:50:41.024099+00:00,828.52,77,10,0.1299,40,0.5195,30,4.0
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC 309 Cinema 9,ET,10:30pm,142945147,2026-05-09T04:11:29.099863+00:00,2026-05-10T07:50:41.024099+00:00,1098.52,78,0,0.0,13,0.1667,13,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC 309 Cinema 9,ET,10:15pm,142020920,2026-05-09T04:11:29.099863+00:00,2026-05-10T07:50:41.024099+00:00,1083.52,78,0,0.0,0,0.0,0,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC 309 Cinema 9,ET,7:30pm,142020918,2026-05-09T04:11:29.099863+00:00,2026-05-10T07:50:41.024099+00:00,918.52,78,12,0.1538,72,0.9231,60,6.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC 309 Cinema 9,ET,10:15pm,142168656,2026-05-09T04:12:02.205413+00:00,2026-05-09T07:51:24.930324+00:00,-357.04,112,22,0.1964,22,0.1964,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC 309 Cinema 9,ET,9:00pm,142945076,2026-05-09T04:12:02.205413+00:00,2026-05-09T07:51:24.930324+00:00,-432.04,77,49,0.6364,49,0.6364,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC 309 Cinema 9,ET,7:15pm,142168655,2026-05-09T04:12:02.205413+00:00,2026-05-09T07:51:24.930324+00:00,-537.04,112,60,0.5357,60,0.5357,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC 309 Cinema 9,ET,6:00pm,142945077,2026-05-09T04:12:02.205413+00:00,2026-05-09T07:51:24.930324+00:00,-612.04,77,44,0.5714,44,0.5714,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC 309 Cinema 9,ET,10:30pm,142020905,2026-05-09T04:12:02.205413+00:00,2026-05-09T07:51:24.930324+00:00,-342.04,78,2,0.0256,2,0.0256,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC 309 Cinema 9,ET,7:30pm,142020903,2026-05-09T04:12:02.205413+00:00,2026-05-09T07:51:24.930324+00:00,-522.04,78,55,0.7051,55,0.7051,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Pottsgrove 12,ET,10:00pm,142131665,2026-05-09T04:12:33.316690+00:00,2026-05-10T07:51:14.025895+00:00,1067.44,443,0,0.0,12,0.0271,12,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Pottsgrove 12,ET,8:00pm,142131699,2026-05-09T04:12:33.316690+00:00,2026-05-10T07:51:14.025895+00:00,947.44,129,0,0.0,8,0.062,8,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Pottsgrove 12,ET,7:00pm,142131664,2026-05-09T04:12:33.316690+00:00,2026-05-10T07:51:14.025895+00:00,887.44,443,7,0.0158,37,0.0835,30,5.2857
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Pottsgrove 12,ET,5:00pm,142131700,2026-05-09T04:12:33.316690+00:00,2026-05-10T07:51:14.025895+00:00,767.44,129,4,0.031,25,0.1938,21,6.25
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Pottsgrove 12,ET,10:00pm,141983228,2026-05-09T04:12:33.316690+00:00,2026-05-10T07:51:14.025895+00:00,1067.44,200,0,0.0,1,0.005,1,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Pottsgrove 12,ET,7:15pm,141983225,2026-05-09T04:12:33.316690+00:00,2026-05-10T07:51:14.025895+00:00,902.44,200,4,0.02,17,0.085,13,4.25
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Pottsgrove 12,ET,10:00pm,142131658,2026-05-09T04:12:37.704044+00:00,2026-05-09T07:51:57.784048+00:00,-372.63,443,13,0.0293,13,0.0293,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Pottsgrove 12,ET,8:00pm,142131670,2026-05-09T04:12:37.704044+00:00,2026-05-09T07:51:57.784048+00:00,-492.63,129,9,0.0698,9,0.0698,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Pottsgrove 12,ET,7:00pm,142131657,2026-05-09T04:12:37.704044+00:00,2026-05-09T07:51:57.784048+00:00,-552.63,443,46,0.1038,46,0.1038,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Pottsgrove 12,ET,5:00pm,142131697,2026-05-09T04:12:37.704044+00:00,2026-05-09T07:51:57.784048+00:00,-672.63,129,10,0.0775,10,0.0775,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Pottsgrove 12,ET,10:15pm,141983224,2026-05-09T04:12:37.704044+00:00,2026-05-09T07:51:57.784048+00:00,-357.63,200,2,0.01,2,0.01,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Pottsgrove 12,ET,7:30pm,141983211,2026-05-09T04:12:37.704044+00:00,2026-05-09T07:51:57.784048+00:00,-522.63,200,18,0.09,18,0.09,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fairgrounds 10,ET,10:30pm,142210339,2026-05-09T04:15:06.952083+00:00,2026-05-10T07:53:30.016454+00:00,1094.88,93,9,0.0968,33,0.3548,24,3.6667
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fairgrounds 10,ET,9:05pm,142878859,2026-05-09T04:15:06.952083+00:00,2026-05-10T07:53:30.016454+00:00,1009.88,47,0,0.0,28,0.5957,28,
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fairgrounds 10,ET,7:30pm,142210338,2026-05-09T04:15:06.952083+00:00,2026-05-10T07:53:30.016454+00:00,914.88,93,27,0.2903,73,0.7849,46,2.7037
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC Fairgrounds 10,ET,6:10pm,142878858,2026-05-09T04:15:06.952083+00:00,2026-05-10T07:53:30.016454+00:00,834.88,47,16,0.3404,37,0.7872,21,2.3125
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Fairgrounds 10,ET,9:15pm,142210311,2026-05-09T04:15:06.952083+00:00,2026-05-10T07:53:30.016454+00:00,1019.88,64,0,0.0,0,0.0,0,
2026-05-08,The Sheep Detectives,2026-05-09,Saturday,AMC Fairgrounds 10,ET,6:30pm,142210310,2026-05-09T04:15:06.952083+00:00,2026-05-10T07:53:30.016454+00:00,854.88,64,3,0.0469,28,0.4375,25,9.3333
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fairgrounds 10,ET,10:30pm,142210324,2026-05-09T04:15:41.290025+00:00,2026-05-09T07:54:17.220737+00:00,-345.69,93,28,0.3011,28,0.3011,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fairgrounds 10,ET,8:45pm,142878863,2026-05-09T04:15:41.290025+00:00,2026-05-09T07:54:17.220737+00:00,-450.69,47,36,0.766,36,0.766,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fairgrounds 10,ET,7:30pm,142210323,2026-05-09T04:15:41.290025+00:00,2026-05-09T07:54:17.220737+00:00,-525.69,93,68,0.7312,68,0.7312,0,1.0
2026-05-08,Mortal Kombat II,2026-05-08,Friday,AMC Fairgrounds 10,ET,6:00pm,142878862,2026-05-09T04:15:41.290025+00:00,2026-05-09T07:54:17.220737+00:00,-615.69,47,23,0.4894,23,0.4894,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Fairgrounds 10,ET,9:15pm,142210319,2026-05-09T04:15:41.290025+00:00,2026-05-09T07:54:17.220737+00:00,-420.69,70,7,0.1,7,0.1,0,1.0
2026-05-08,The Sheep Detectives,2026-05-08,Friday,AMC Fairgrounds 10,ET,6:30pm,142210318,2026-05-09T04:15:41.290025+00:00,2026-05-09T07:54:17.220737+00:00,-585.69,70,31,0.4429,31,0.4429,0,1.0
2026-05-08,Mortal Kombat II,2026-05-09,Saturday,AMC CLASSIC Indian River 24,ET,10:30pm,142919252,2026-05-09T04:21:05.355428+00:00,2026-05-10T07:56:15.677282+00:00,1088.91,85,2,0.0235,6,0.0706,4,3.0
